"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"","","","International Workshops Software Aspects of Robotic Systems and Machine Learning for System Construction, SARS 2011 and MLSC 2011","2012","Communications in Computer and Information Science","336 CCIS","","","","","","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884400975&partnerID=40&md5=5abf81a3a5046a42598267ad1102d0da","Conference review","Final","","Scopus","2-s2.0-84884400975"
"Wang Y.; Zhang J.","Wang, Yinglin (8297974200); Zhang, Jianzhang (57195070933)","8297974200; 57195070933","Experiment on automatic functional requirements analysis with the EFRFs semantic cases","2017","PIC 2016 - Proceedings of the 2016 IEEE International Conference on Progress in Informatics and Computing","","","7949577","636","642","6","10","10.1109/PIC.2016.7949577","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025122814&doi=10.1109%2fPIC.2016.7949577&partnerID=40&md5=3f2c4e391fa5505412ff54e34e854608","Conference paper","Final","","Scopus","2-s2.0-85025122814"
"","","","Proceedings of International Design Conference, DESIGN","2018","Proceedings of International Design Conference, DESIGN","4","","","","","3095","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055112763&partnerID=40&md5=96bbd852d36544a0c0e3972b919e2eac","Conference review","Final","","Scopus","2-s2.0-85055112763"
"Buchan J.; Bano M.; Zowghi D.; Volabouth P.","Buchan, Jim (35421901200); Bano, Muneera (36661996700); Zowghi, Didar (6602925723); Volabouth, Phonephasouk (57205678308)","35421901200; 36661996700; 6602925723; 57205678308","Semi-automated extraction of new requirements from online reviews for software product evolution","2018","Proceedings - 25th Australasian Software Engineering Conference, ASWEC 2018","","","8587284","31","40","9","4","10.1109/ASWEC.2018.00013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061050734&doi=10.1109%2fASWEC.2018.00013&partnerID=40&md5=76dd332acd192fa1c9295ae158cdcfb2","Conference paper","Final","","Scopus","2-s2.0-85061050734"
"","","","Proceedings of International Design Conference, DESIGN","2018","Proceedings of International Design Conference, DESIGN","6","","","","","3095","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054900784&partnerID=40&md5=484a48a92ebac679d4724a528dd9525c","Conference review","Final","","Scopus","2-s2.0-85054900784"
"","","","7th International Symposium on Leveraging Applications of Formal Methods, Verification and Validation, ISoLA 2016","2016","Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","9953 LNCS","","","1","865","864","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84993114906&partnerID=40&md5=9d8cc1d78c97595247c4c803be42d67d","Conference review","Final","","Scopus","2-s2.0-84993114906"
"","","","Proceedings of International Design Conference, DESIGN","2018","Proceedings of International Design Conference, DESIGN","5","","","","","3095","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054963830&partnerID=40&md5=640903c50c3149e235827bc511b5785a","Conference review","Final","","Scopus","2-s2.0-85054963830"
"Wang X.; He J.; Curry D.J.; Ryoo J.H.","Wang, Xin (57206604878); He, Jiaxiu (57343249100); Curry, David J. (24517405000); Ryoo, Jun Hyun (57218648384)","57206604878; 57343249100; 24517405000; 57218648384","Attribute Embedding: Learning Hierarchical Representations of Product Attributes from Consumer Reviews","2022","Journal of Marketing","86","6","","155","175","20","29","10.1177/00222429211047822","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119271011&doi=10.1177%2f00222429211047822&partnerID=40&md5=6481ee9ac7a590dea9a829445a4aebb2","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85119271011"
"Qian Y.; Arinez J.; Xiao G.; Chang Q.","Qian, Yu (57211199987); Arinez, Jorge (23093135300); Xiao, Guoxian (7201917303); Chang, Qing (57201396621)","57211199987; 23093135300; 7201917303; 57201396621","Improved production performance through manufacturing system learning","2019","IEEE International Conference on Automation Science and Engineering","2019-August","","8842887","517","522","5","4","10.1109/COASE.2019.8842887","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072983580&doi=10.1109%2fCOASE.2019.8842887&partnerID=40&md5=f03585a57f1e454ac837cd48d89a9ff2","Conference paper","Final","","Scopus","2-s2.0-85072983580"
"","","","15th International Conference on Software Engineering and Formal Methods, SEFM 2017","2018","Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","10729 LNCS","","","","","590","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042075430&partnerID=40&md5=aa652a207ff34e5feba18b8876aca2ec","Conference review","Final","","Scopus","2-s2.0-85042075430"
